,Token,Score,Syllable_Count,Word_length,IsComplex
239,deserved,0,0,8,0
240,animals,0,3,7,1
241,safe,1,2,4,0
242,environment,0,4,11,1
243,healing,0,3,7,1
244,due,0,2,3,0
245,reduction,0,4,9,1
246,pollution,0,4,9,1
247,levels,0,2,6,0
248,tip,0,1,3,0
249,iceberg,0,3,7,1
250,reality,0,3,7,1
251,humans,0,2,6,0
252,despite,0,3,7,1
253,threat,-1,2,6,0
254,due,0,2,3,0
255,COVID,0,2,5,0
256,19,0,0,2,0
257,cyclones,0,0,8,0
258,earthquakes,0,0,11,0
259,locusts,0,2,7,0
260,attacks,-1,2,7,0
261,damaging,-1,3,8,1
262,environment,0,4,11,1
263,According,0,3,9,1
264,Voicesofyouth,0,6,13,1
265,org,0,1,3,0
266,also,0,2,4,0
267,increase,0,4,8,1
268,medical,0,3,7,1
269,waste,-1,2,5,0
270,much,0,1,4,0
271,personal,0,3,8,1
272,protective,1,4,10,1
273,equipment,0,4,9,1
274,healthcare,0,4,10,1
275,professionals,0,5,13,1
276,using,0,2,5,0
277,worn,-1,1,4,0
278,disposed,0,0,8,0
279,Hospitals,0,3,9,1
280,Wuhan,0,2,5,0
281,example,0,3,7,1
282,produced,0,0,8,0
283,200,0,0,3,0
284,tons,0,1,4,0
285,waste,-1,2,5,0
286,per,0,1,3,0
287,day,0,1,3,0
288,peak,0,2,4,0
289,outbreak,-1,4,8,1
290,compared,0,0,8,0
291,average,0,4,7,1
292,fewer,0,2,5,0
293,50,0,0,2,0
294,tons,0,1,4,0
295,prior,0,2,5,0
296,According,0,3,9,1
297,Mongabay,0,3,8,1
298,News,0,1,4,0
299,Despite,0,3,7,1
300,COVID,0,2,5,0
301,Amazon,0,3,6,1
302,Deforestation,0,6,13,1
303,racing,0,2,6,0
304,higher,0,2,6,0
305,figures,0,0,7,0
306,come,0,2,4,0
307,amid,0,2,4,0
308,rising,0,2,6,0
309,fears,0,2,5,0
310,illegal,-1,3,7,1
311,loggers,0,2,7,0
312,speculators,0,4,11,1
313,using,0,2,5,0
314,COVID,0,2,5,0
315,19,0,0,2,0
316,crisis,-1,2,6,0
317,opportunity,0,4,11,1
318,invade,0,3,6,1
319,indigenous,0,5,10,1
320,lands,0,1,5,0
321,protected,0,0,9,0
322,areas,0,3,5,1
323,Brazil,0,2,6,0
324,According,0,3,9,1
325,article,0,3,7,1
326,Conservation,0,5,12,1
327,International,0,6,13,1
328,expert,0,2,6,0
329,said,0,2,4,0
330,Africa,0,3,6,1
331,alarming,-1,3,8,1
332,increase,0,4,8,1
333,bush,0,1,4,0
334,meat,0,2,4,0
335,harvest,0,2,7,0
336,wildlife,0,3,8,1
337,trafficking,0,3,11,1
338,directly,0,2,8,0
339,linked,0,0,6,0
340,COVID,0,2,5,0
341,19,0,0,2,0
342,related,0,0,7,0
343,lockdowns,0,2,9,0
344,decreased,0,0,9,0
345,food,0,2,4,0
346,availability,0,6,12,1
347,damaged,-1,0,7,0
348,economies,0,0,9,0
349,result,0,2,6,0
350,tourism,0,3,7,1
351,collapses,0,0,9,0
352,Apart,0,2,5,0
353,mentioned,0,0,9,0
354,media,0,3,5,1
355,channels,0,2,8,0
356,various,0,4,7,1
357,news,0,1,4,0
358,articles,0,0,8,0
359,reported,0,0,8,0
360,incidents,0,3,9,1
361,various,0,4,7,1
362,locations,0,4,9,1
363,around,0,3,6,1
364,world,0,1,5,0
365,think,0,1,5,0
366,COVID,0,2,5,0
367,19,0,0,2,0
368,helped,1,0,6,0
369,environment,0,4,11,1
370,good,0,2,4,0
371,deteriorated,0,0,12,0
372,Check,0,1,5,0
373,Follow,0,2,6,0
374,social,0,3,6,1
375,distancing,0,3,10,1
376,guidelines,0,0,10,0
377,Stay,0,1,4,0
378,Safe,1,2,4,0
379,Blackcoffer,0,3,11,1
380,Insights,0,2,8,0
381,18,0,0,2,0
382,Anjali,0,3,6,1
383,Pal,0,1,3,0
384,Lady,0,1,4,0
385,Shri,0,1,4,0
386,Ram,0,1,3,0
387,College,0,3,7,1
388,Women,0,2,5,0
