,Token,Score,Syllable_Count,Word_length,IsComplex
235,months,0,1,6,0
236,Signs,0,1,5,0
237,symptoms,-1,1,8,0
238,Online,0,3,6,1
239,gaming,0,2,6,0
240,disorder,-1,3,8,1
241,According,0,3,9,1
242,definition,0,5,10,1
243,person,0,2,6,0
244,online,0,3,6,1
245,gaming,0,2,6,0
246,disorder,-1,3,8,1
247,demonstrate,0,4,11,1
248,following,0,3,9,1
249,characteristics,0,5,15,1
250,least,0,2,5,0
251,12,0,0,2,0
252,months,0,1,6,0
253,problems,-1,2,8,0
254,controlling,0,3,11,1
255,control,0,2,7,0
256,gaming,0,2,6,0
257,habits,0,2,6,0
258,seeing,0,3,6,1
259,gaming,0,2,6,0
260,important,1,3,9,1
261,necessities,0,0,11,0
262,daily,0,2,5,0
263,activities,0,0,10,0
264,work,1,1,4,0
265,continuing,0,4,10,1
266,engage,0,3,6,1
267,gaming,0,2,6,0
268,even,0,2,4,0
269,negative,-1,4,8,1
270,health,0,2,6,0
271,social,0,3,6,1
272,problems,-1,2,8,0
273,identified,0,0,10,0
274,evident,0,3,7,1
275,research,0,3,8,1
276,shows,0,1,5,0
277,gaming,0,2,6,0
278,disorders,0,3,9,1
279,also,0,2,4,0
280,linked,0,0,6,0
281,anxiety,-1,3,7,1
282,depression,-1,4,10,1
283,obesity,0,3,7,1
284,sleeping,0,3,8,1
285,disorders,0,3,9,1
286,stress,-1,1,6,0
287,People,0,3,6,1
288,remain,0,3,6,1
289,physically,0,2,10,0
290,inactive,-1,4,8,1
291,long,0,1,4,0
292,periods,0,3,7,1
293,gaming,0,2,6,0
294,also,0,2,4,0
295,higher,0,2,6,0
296,risk,-1,1,4,0
297,obesity,0,3,7,1
298,sleep,0,2,5,0
299,disorders,0,3,9,1
300,health,0,2,6,0
301,related,0,0,7,0
302,issues,-1,0,6,0
303,according,0,3,9,1
304,1,0,0,1,0
305,Health,0,2,6,0
306,consequences,0,0,12,0
307,video,0,3,5,1
308,Online,0,3,6,1
309,gaming,0,2,6,0
310,Video,0,3,5,1
311,game,0,2,4,0
312,related,0,0,7,0
313,health,0,2,6,0
314,problems,-1,2,8,0
315,cause,0,3,5,1
316,continuous,0,5,10,1
317,strain,0,2,6,0
318,injuries,0,0,8,0
319,skin,0,1,4,0
320,disorders,0,3,9,1
321,health,0,2,6,0
322,issues,-1,0,6,0
323,problems,-1,2,8,0
324,according,0,3,9,1
325,Shoja,0,2,5,0
326,et,0,1,2,0
327,al,0,1,2,0
328,2007,0,0,4,0
329,include,0,3,7,1
330,condition,0,4,9,1
331,could,0,2,5,0
332,termed,0,0,6,0
333,video,0,3,5,1
334,game,0,2,4,0
335,provoked,0,0,8,0
336,seizures,0,0,8,0
337,patients,0,3,8,1
338,pre,0,1,3,0
339,existing,0,3,8,1
340,epilepsy,0,3,8,1
341,following,0,3,9,1
342,health,0,2,6,0
343,consequences,0,0,12,0
344,video,0,3,5,1
345,gaming,0,2,6,0
346,reported,0,0,8,0
347,Vision,0,3,6,1
348,issues,-1,0,6,0
349,Video,0,3,5,1
350,game,0,2,4,0
351,playing,0,2,7,0
352,associated,0,0,10,0
353,eye,0,2,3,0
354,problems,-1,2,8,0
355,Extensive,0,4,9,1
356,fixed,0,0,5,0
357,staring,0,2,7,0
358,video,0,3,5,1
359,game,0,2,4,0
360,screen,0,2,6,0
361,causes,0,0,6,0
362,eyestrain,0,4,9,1
363,cornea,0,3,6,1
364,pupil,0,2,5,0
365,iris,0,2,4,0
366,biologically,0,5,12,1
367,equipped,0,0,8,0
368,chronic,-1,2,7,0
369,heavy,0,2,5,0
370,viewing,0,3,7,1
371,digital,0,3,7,1
372,images,0,0,6,0
373,electronic,0,4,10,1
374,devices,0,0,7,0
375,visual,0,3,6,1
376,system,0,1,6,0
377,strain,0,2,6,0
378,frequent,0,3,8,1
379,video,0,3,5,1
380,game,0,2,4,0
381,use,0,2,3,0
382,extended,0,0,8,0
383,periods,0,3,7,1
384,result,0,2,6,0
385,headaches,-1,0,9,0
386,dizziness,0,3,9,1
387,cases,0,0,5,0
388,nausea,0,4,6,1
389,vomiting,-1,3,8,1
390,Interestingly,0,4,13,1
391,research,0,3,8,1
392,shows,0,1,5,0
393,gamers,0,2,6,0
394,enhancement,1,4,11,1
395,spatial,0,3,7,1
396,distribution,0,5,12,1
