,Token,Score,Syllable_Count,Word_length,IsComplex
238,stores,0,0,6,0
239,shops,0,1,5,0
240,restaurants,0,4,11,1
241,food,0,2,4,0
242,outlets,0,3,7,1
243,closed,0,0,6,0
244,making,0,2,6,0
245,online,0,3,6,1
246,purchase,0,3,8,1
247,food,0,2,4,0
248,delivery,0,3,8,1
249,quite,0,3,5,1
250,high,0,1,4,0
251,created,0,0,7,0
252,consumption,0,4,11,1
253,demand,0,2,6,0
254,fossil,0,2,6,0
255,fuels,0,2,5,0
256,due,0,2,3,0
257,transportation,0,5,14,1
258,mobility,0,3,8,1
259,goods,0,2,5,0
260,individual,0,5,10,1
261,enormous,0,4,8,1
262,upsurge,0,3,7,1
263,medical,0,3,7,1
264,waste,-1,2,5,0
265,products,0,2,8,0
266,employed,0,0,8,0
267,healthcare,0,4,10,1
268,professionals,0,5,13,1
269,usually,0,3,7,1
270,single,0,2,6,0
271,use,0,2,3,0
272,items,0,2,5,0
273,used,0,0,4,0
274,disposed,0,0,8,0
275,wastes,0,0,6,0
276,include,0,3,7,1
277,used,0,0,4,0
278,masks,0,1,5,0
279,personal,0,3,8,1
280,protection,1,4,10,1
281,kits,0,1,4,0
282,gloves,0,0,6,0
283,instance,0,3,8,1
284,nearly,0,2,6,0
285,200,0,0,3,0
286,tons,0,1,4,0
287,medical,0,3,7,1
288,waste,-1,2,5,0
289,generated,0,0,9,0
290,peak,0,2,4,0
291,pandemic,0,3,8,1
292,breakout,0,4,8,1
293,Wuhan,0,2,5,0
294,China,0,2,5,0
295,50,0,0,2,0
296,tones,0,0,5,0
297,average,0,4,7,1
298,waste,-1,2,5,0
299,generated,0,0,9,0
300,outbreak,-1,4,8,1
301,Wuhan,0,2,5,0
302,organic,0,3,7,1
303,inorganic,0,4,9,1
304,wastes,0,0,6,0
305,generated,0,0,9,0
306,due,0,2,3,0
307,policies,0,0,8,0
308,crafted,0,0,7,0
309,government,0,3,10,1
310,takes,0,0,5,0
311,heavy,0,2,5,0
312,toll,-1,1,4,0
313,environment,0,4,11,1
314,cause,0,3,5,1
315,environmental,0,5,13,1
316,issues,-1,0,6,0
317,like,0,2,4,0
318,water,0,2,5,0
319,pollution,0,4,9,1
320,air,0,2,3,0
321,pollution,0,4,9,1
322,soil,0,2,4,0
323,erosion,-1,4,7,1
324,harm,-1,1,4,0
325,local,0,2,5,0
326,flora,0,2,5,0
327,fauna,0,3,5,1
328,demand,0,2,6,0
329,masks,0,1,5,0
330,pandemic,0,3,8,1
331,become,0,3,6,1
332,skyrocketing,0,3,12,1
333,materials,0,4,9,1
334,required,0,0,8,0
335,production,0,4,10,1
336,masks,0,1,5,0
337,highly,0,1,6,0
338,dangerous,-1,4,9,1
339,environment,0,4,11,1
340,generally,0,3,9,1
341,composed,0,0,8,0
342,non,0,1,3,0
343,woven,0,2,5,0
344,fabrics,0,2,7,0
345,Polyester,0,3,9,1
346,Polystyrene,0,3,11,1
347,polyethylene,0,4,12,1
348,polycarbonate,0,5,13,1
349,common,0,2,6,0
350,materials,0,4,9,1
351,used,0,0,4,0
352,surgical,0,3,8,1
353,mask,0,1,4,0
354,density,0,2,7,0
355,lying,-1,1,5,0
356,20grams,0,1,7,0
357,25,0,0,2,0
358,grams,0,1,5,0
359,sq,0,0,2,0
360,meter,0,2,5,0
361,materials,0,4,9,1
362,mostly,0,1,6,0
363,resistant,0,3,9,1
364,liquids,0,3,7,1
365,plastic,0,2,7,0
366,based,0,0,5,0
367,products,0,2,8,0
368,really,0,2,6,0
369,high,0,1,4,0
370,afterlife,0,4,9,1
371,discarded,0,0,9,0
372,treated,0,0,7,0
373,properly,1,2,8,0
374,without,0,3,7,1
375,discarding,0,3,10,1
376,end,0,1,3,0
377,filling,0,2,7,0
378,landfills,0,2,9,0
379,oceans,0,3,6,1
380,making,0,2,6,0
381,dangerous,-1,4,9,1
382,aquatic,0,4,7,1
383,lifeforms,0,3,9,1
384,example,0,3,7,1
385,recently,0,2,8,0
386,environment,0,4,11,1
387,Hong,0,1,4,0
388,Kong,0,1,4,0
389,started,0,0,7,0
390,degrading,-1,3,9,1
391,drastically,-1,3,11,1
392,pandemic,0,3,8,1
393,accumulation,0,6,12,1
394,clinical,0,3,8,1
395,wastes,0,0,6,0
396,recycling,0,2,9,0
397,plants,0,1,6,0
398,hold,0,1,4,0
399,piles,0,0,5,0
400,small,0,1,5,0
401,mountains,0,4,9,1
402,wastes,0,0,6,0
403,depositions,0,5,11,1
404,open,0,2,4,0
405,areas,0,3,5,1
406,formed,0,0,6,0
407,due,0,2,3,0
408,increasing,0,4,10,1
409,number,0,2,6,0
410,unrecycled,0,0,10,0
411,wastes,0,0,6,0
412,generated,0,0,9,0
413,every,0,2,5,0
414,day,0,1,3,0
415,makes,0,0,5,0
416,surrounding,0,4,11,1
417,vulnerable,-1,4,10,1
418,also,0,2,4,0
419,creating,0,3,8,1
420,high,0,1,4,0
421,risk,-1,1,4,0
422,air,0,2,3,0
423,pollutions,0,4,10,1
424,dumped,-1,0,6,0
425,open,0,2,4,0
426,wastes,0,0,6,0
427,decays,0,2,6,0
428,Methane,0,3,7,1
429,CH4,0,0,3,0
430,greenhouse,0,5,10,1
431,gas,0,1,3,0
432,hence,0,2,5,0
433,increasing,0,4,10,1
434,risk,-1,1,4,0
435,global,0,2,6,0
436,warming,0,2,7,0
437,surroundings,0,4,12,1
438,getting,0,2,7,0
439,affected,0,0,8,0
440,careless,-1,3,8,1
441,methods,0,2,7,0
442,local,0,2,5,0
443,people,0,3,6,1
444,also,0,2,4,0
445,getting,0,2,7,0
446,affected,0,0,8,0
447,excess,0,2,6,0
448,methane,0,3,7,1
449,gets,0,1,4,0
450,accumulated,0,0,11,0
451,Earth,0,2,5,0
452,atmosphere,0,4,10,1
453,due,0,2,3,0
454,piles,0,0,5,0
455,unrecycled,0,0,10,0
456,wastes,0,0,6,0
457,could,0,2,5,0
458,result,0,2,6,0
459,increases,0,0,9,0
460,Earth,0,2,5,0
461,average,0,4,7,1
462,temperature,0,5,11,1
463,harmful,-1,2,7,0
464,future,0,3,6,1
465,generations,0,5,11,1
466,Many,0,1,4,0
467,protected,0,0,9,0
468,endangered,0,0,10,0
469,flora,0,2,5,0
470,fauna,0,3,5,1
471,facing,0,2,6,0
472,much,0,1,4,0
473,greater,0,3,7,1
474,risks,-1,1,5,0
475,due,0,2,3,0
476,imposition,-1,5,10,1
477,lockdown,0,2,8,0
478,Many,0,1,4,0
479,countries,0,0,9,0
480,lockdown,0,2,8,0
481,made,0,2,4,0
482,people,0,3,6,1
483,stay,0,1,4,0
484,inside,0,3,6,1
485,homes,0,0,5,0
486,employees,0,0,9,0
487,NGOs,0,1,4,0
488,volunteers,0,4,10,1
489,working,0,2,7,0
490,protected,0,0,9,0
491,areas,0,3,5,1
492,like,0,2,4,0
493,National,0,4,8,1
494,Parks,0,1,5,0
495,Marine,0,3,6,1
496,Conservation,0,5,12,1
497,Zones,0,0,5,0
498,wildlife,0,3,8,1
499,sanctuaries,0,0,11,0
500,made,0,2,4,0
501,stay,0,1,4,0
502,home,0,2,4,0
503,making,0,2,6,0
504,protected,0,0,9,0
505,endangered,0,0,10,0
506,flora,0,2,5,0
507,fauna,0,3,5,1
508,unattended,0,0,10,0
509,also,0,2,4,0
510,led,1,0,3,0
511,increase,0,4,8,1
512,illegal,-1,3,7,1
513,activities,0,0,10,0
514,like,0,2,4,0
515,wildlife,0,3,8,1
516,hunting,0,2,7,0
517,illegal,-1,3,7,1
518,deforestation,0,6,13,1
519,fishing,0,2,7,0
520,activities,0,0,10,0
521,due,0,2,3,0
522,absence,-1,3,7,1
523,people,0,3,6,1
524,prohibition,0,5,11,1
525,eco,0,2,3,0
526,tourism,0,3,7,1
527,also,0,2,4,0
528,led,1,0,3,0
529,significant,1,4,11,1
530,financial,0,4,9,1
531,drop,0,1,4,0
532,economy,0,3,7,1
533,protected,0,0,9,0
534,areas,0,3,5,1
535,nations,0,3,7,1
536,like,0,2,4,0
537,China,0,2,5,0
538,asked,0,0,5,0
539,local,0,2,5,0
540,authorities,0,0,11,0
541,native,0,3,6,1
542,government,0,3,10,1
543,bodies,0,0,6,0
544,increase,0,4,8,1
545,amount,0,3,6,1
546,disinfection,0,5,12,1
547,routine,0,4,7,1
548,mainly,0,2,6,0
549,increase,0,4,8,1
550,dosage,0,3,6,1
551,chlorine,0,3,8,1
552,wastewater,0,4,10,1
553,treatment,0,3,9,1
554,plant,0,1,5,0
555,prevent,0,2,7,0
556,spread,0,2,6,0
557,COVID,0,2,5,0
558,19,0,0,2,0
559,virus,-1,2,5,0
560,However,0,3,7,1
561,according,0,3,9,1
562,2020,0,0,4,0
563,solid,1,2,5,0
564,evidence,0,4,8,1
565,found,0,2,5,0
566,survival,1,3,8,1
567,virus,-1,2,5,0
568,lifespan,0,3,8,1
569,virus,-1,2,5,0
570,wastewater,0,4,10,1
571,well,0,1,4,0
572,drinking,0,2,8,0
573,water,0,2,5,0
574,Despite,0,3,7,1
575,fact,0,1,4,0
576,excessive,-1,4,9,1
577,amounts,0,3,7,1
578,chlorine,0,3,8,1
579,water,0,2,5,0
580,cause,0,3,5,1
581,harmful,-1,2,7,0
582,problems,-1,2,8,0
583,issues,-1,0,6,0
584,associated,0,0,10,0
585,people,0,3,6,1
586,health,0,2,6,0
587,like,0,2,4,0
588,bladder,0,2,7,0
589,cancer,-1,2,6,0
590,also,0,2,4,0
591,damages,-1,0,7,0
592,cells,0,1,5,0
593,COVID,0,2,5,0
594,19,0,0,2,0
595,reminder,0,3,8,1
596,health,0,2,6,0
597,planet,0,2,6,0
598,also,0,2,4,0
599,linked,0,0,6,0
600,health,0,2,6,0
601,humans,0,2,6,0
602,Evidence,0,4,8,1
603,proves,1,0,6,0
604,virus,-1,2,5,0
605,zoonotic,0,4,8,1
606,meaning,0,3,7,1
607,transmitted,0,0,11,0
608,people,0,3,6,1
609,animals,0,3,7,1
610,accountable,0,5,11,1
611,seventy,0,2,7,0
612,five,0,2,4,0
613,percent,0,2,7,0
614,emerging,0,3,8,1
615,infectious,0,5,10,1
616,diseases,0,0,8,0
617,World,0,1,5,0
618,Virus,-1,2,5,0
619,infecting,0,3,9,1
620,millions,0,3,8,1
621,people,0,3,6,1
622,every,0,2,5,0
623,day,0,1,3,0
624,across,0,2,6,0
625,globe,0,2,5,0
626,Various,0,4,7,1
627,governments,0,3,11,1
628,agencies,0,0,8,0
629,top,1,1,3,0
630,priority,0,3,8,1
631,regulate,0,4,8,1
632,spread,0,2,6,0
633,virus,-1,2,5,0
634,shifting,0,2,8,0
635,spotlight,0,2,9,0
636,management,0,4,10,1
637,treatment,0,3,9,1
638,wastes,0,0,6,0
639,especially,0,4,10,1
