,Token,Score,Syllable_Count,Word_length,IsComplex
237,lockdown,0,2,8,0
238,Global,0,2,6,0
239,Macro,0,2,5,0
240,Outlook,0,4,7,1
241,2020,0,0,4,0
242,21,0,0,2,0
243,Moody,0,2,5,0
244,cited,0,0,5,0
245,severe,-1,3,6,1
246,liquidity,0,4,9,1
247,constraints,0,3,11,1
248,India,0,3,5,1
249,banking,0,2,7,0
250,non,0,1,3,0
251,banking,0,2,7,0
252,sectors,0,2,7,0
253,hindrance,-1,3,9,1
254,growth,0,1,6,0
255,agency,0,2,6,0
256,forecast,0,3,8,1
257,global,0,2,6,0
258,economy,0,3,7,1
259,even,0,2,4,0
260,stark,0,1,5,0
261,contraction,0,4,11,1
262,0,0,0,1,0
263,5,0,0,1,0
264,ongoing,0,3,7,1
265,financial,0,4,9,1
266,year,0,2,4,0
267,Lower,0,2,5,0
268,business,0,3,8,1
269,volumes,0,0,7,0
270,occupancies,0,0,11,0
271,sub,0,1,3,0
272,optimal,1,3,7,1
273,efficiencies,0,0,12,0
274,impact,0,2,6,0
275,profitability,0,5,13,1
276,companies,0,0,9,0
277,affected,0,0,8,0
278,companies,0,0,9,0
279,initiate,0,5,8,1
280,cost,0,1,4,0
281,curtailment,0,4,11,1
282,measures,0,0,8,0
283,enough,0,3,6,1
284,given,0,2,5,0
285,high,0,1,4,0
286,fixed,0,0,5,0
287,costs,0,1,5,0
288,could,0,2,5,0
289,impair,-1,3,6,1
290,credit,0,2,6,0
291,files,0,0,5,0
292,says,0,1,4,0
293,Subodh,0,2,6,0
294,Rai,0,2,3,0
295,senior,0,3,6,1
296,director,0,3,8,1
297,CRISIL,0,2,6,0
298,Neeraj,0,3,6,1
299,Kumar,0,2,5,0
300,migrant,0,2,7,0
301,worker,0,2,6,0
302,decided,0,0,7,0
303,flee,-1,2,4,0
304,family,0,2,6,0
305,joined,0,0,6,0
306,throng,0,1,6,0
307,people,0,3,6,1
308,leaving,0,3,7,1
309,city,0,1,4,0
310,lockdown,0,2,8,0
311,announcement,0,5,12,1
312,made,0,2,4,0
313,Public,0,2,6,0
314,transport,0,2,9,0
315,systems,0,1,7,0
316,stopped,0,0,7,0
317,leaving,0,3,7,1
318,people,0,3,6,1
319,choice,0,3,6,1
320,walk,0,1,4,0
321,Mr,0,0,2,0
322,Kumar,0,2,5,0
323,wife,0,2,4,0
324,10,0,0,2,0
325,year,0,2,4,0
326,old,0,1,3,0
327,daughter,0,3,8,1
328,already,0,3,7,1
329,walked,0,0,6,0
330,40km,0,0,4,0
331,24,0,0,2,0
332,miles,0,0,5,0
333,spoke,0,2,5,0
334,work,1,1,4,0
335,running,0,2,7,0
336,away,0,2,4,0
337,buses,0,0,5,0
338,walk,0,1,4,0
339,another,0,3,7,1
340,260km,0,0,5,0
341,get,0,1,3,0
342,village,0,3,7,1
343,said,0,2,4,0
344,situation,0,5,9,1
345,workers,0,2,7,0
