,Token,Score,Syllable_Count,Word_length,IsComplex
333,short,0,1,5,0
334,span,0,1,4,0
335,time,0,2,4,0
336,work,1,1,4,0
337,long,0,1,4,0
338,run,0,1,3,0
339,attention,0,4,9,1
340,short,0,1,5,0
341,lived,0,0,5,0
342,Internet,0,3,8,1
343,say,0,1,3,0
344,anything,0,2,8,0
345,goes,0,0,4,0
346,internet,0,3,8,1
347,stays,0,1,5,0
348,internet,0,3,8,1
349,Due,0,2,3,0
350,rise,0,2,4,0
351,social,0,3,6,1
352,media,0,3,5,1
353,people,0,3,6,1
354,become,0,3,6,1
355,conscious,0,4,9,1
356,choices,0,0,7,0
357,try,0,0,3,0
358,thoroughly,0,3,10,1
359,evaluate,0,5,8,1
360,everything,0,3,10,1
361,result,0,2,6,0
362,even,0,2,4,0
363,controversial,-1,5,13,1
364,campaign,0,3,8,1
365,forgotten,0,3,9,1
366,Years,0,2,5,0
367,company,0,2,7,0
368,tries,0,0,5,0
369,change,0,2,6,0
370,opinion,0,4,7,1
371,issue,-1,3,5,1
372,old,0,1,3,0
373,controversies,0,0,13,0
374,come,0,2,4,0
375,harm,-1,1,4,0
376,deeply,0,2,6,0
377,controversial,-1,5,13,1
378,campaign,0,3,8,1
379,also,0,2,4,0
380,attract,0,2,7,0
381,legal,0,2,5,0
382,penalties,0,0,9,0
383,ends,0,1,4,0
384,leading,1,3,7,1
385,disharmony,0,3,10,1
386,society,0,3,7,1
387,Examples,0,0,8,0
388,controversial,-1,5,13,1
389,marketing,0,3,9,1
390,strategies,0,0,10,0
391,Movie,0,3,5,1
392,makers,0,2,6,0
393,frequently,0,3,10,1
394,follow,0,2,6,0
395,controversy,-1,3,11,1
396,tactic,0,2,6,0
397,create,0,3,6,1
398,buzz,0,1,4,0
399,around,0,3,6,1
400,upcoming,0,3,8,1
401,movie,0,3,5,1
402,Nike,0,2,4,0
403,came,0,2,4,0
404,Believe,0,4,7,1
405,something,0,3,9,1
406,Even,0,2,4,0
407,means,0,2,5,0
408,sacrificing,0,4,11,1
409,everything,0,3,10,1
410,campaign,0,3,8,1
411,Colin,0,2,5,0
412,Kaepernick,0,4,10,1
413,outcast,-1,3,7,1
414,NFL,0,0,3,0
415,kneeled,0,0,7,0
416,National,0,4,8,1
417,Anthem,0,2,6,0
418,protest,-1,2,7,0
419,racial,0,3,6,1
420,inequality,-1,5,10,1
421,NFL,0,0,3,0
422,ad,0,1,2,0
423,huge,0,2,4,0
424,success,1,2,7,0
425,Nike,0,2,4,0
426,sales,0,0,5,0
427,rose,0,2,4,0
428,by31,0,0,4,0
429,UN,0,1,2,0
430,Women,0,2,5,0
431,Auto,0,3,4,1
432,complete,0,3,8,1
433,truth,0,1,5,0
434,huge,0,2,4,0
435,success,1,2,7,0
436,campaign,0,3,8,1
437,garnered,0,0,8,0
438,huge,0,2,4,0
439,accolades,1,0,9,0
440,media,0,3,5,1
441,houses,0,0,6,0
442,focused,0,0,7,0
443,gender,0,2,6,0
444,gap,0,1,3,0
445,perceived,0,0,9,0
446,roles,0,0,5,0
447,could,0,2,5,0
448,never,0,2,5,0
449,donned,0,0,6,0
450,women,0,2,5,0
451,campaigns,0,3,9,1
452,end,0,1,3,0
453,success,1,2,7,0
454,Zomato,0,3,6,1
455,gathered,0,0,8,0
456,lot,0,1,3,0
457,backlash,0,2,8,0
458,subtle,0,2,6,0
459,advertising,0,4,11,1
460,campaign,0,3,8,1
461,used,0,0,4,0
462,Indian,0,3,6,1
463,slangs,0,1,6,0
464,banners,0,2,7,0
465,put,0,1,3,0
466,public,0,2,6,0
467,places,0,0,6,0
468,Starbucks,0,2,9,0
469,red,0,0,3,0
470,cup,0,1,3,0
471,campaign,0,3,8,1
472,created,0,0,7,0
473,huge,0,2,4,0
474,buzz,0,1,4,0
475,boosted,0,0,7,0
476,sales,0,0,5,0
477,drove,0,2,5,0
478,away,0,2,4,0
479,portion,0,3,7,1
480,Christian,0,3,9,1
481,customers,0,3,9,1
482,offended,0,0,8,0
483,end,0,1,3,0
484,say,0,1,3,0
485,controversial,-1,5,13,1
486,marketing,0,3,9,1
487,double,0,3,6,1
488,edged,0,0,5,0
489,sword,0,1,5,0
490,side,0,2,4,0
491,benefits,1,3,8,1
492,firm,0,1,4,0
493,increasing,0,4,10,1
494,reach,0,2,5,0
495,masses,0,0,6,0
496,making,0,2,6,0
497,people,0,3,6,1
498,conscious,0,4,9,1
499,brand,0,1,5,0
500,puts,0,1,4,0
501,brand,0,1,5,0
502,value,0,3,5,1
503,stake,0,2,5,0
504,carefully,0,3,9,1
505,planned,0,0,7,0
506,backup,0,2,6,0
507,measure,0,4,7,1
508,always,0,2,6,0
509,kept,0,1,4,0
510,ready,0,2,5,0
511,reduce,0,3,6,1
512,impact,0,2,6,0
513,case,0,2,4,0
514,backfires,0,0,9,0
515,Every,0,2,5,0
516,campaign,0,3,8,1
517,thoroughly,0,3,10,1
518,weighed,0,0,7,0
519,losses,-1,0,6,0
520,benefits,1,3,8,1
521,execution,0,5,9,1
522,Blackcoffer,0,3,11,1
523,Insights,0,2,8,0
524,17,0,0,2,0
525,Agnivesh,0,3,8,1
526,Tripathy,0,2,8,0
527,Indian,0,3,6,1
528,Institute,0,4,9,1
529,Management,0,4,10,1
530,Indore,0,3,6,1
