,Token,Score,Syllable_Count,Word_length,IsComplex
249,future,0,3,6,1
250,talk,0,1,4,0
251,current,0,2,7,0
252,scenario,0,4,8,1
253,critical,-1,3,8,1
254,work,1,1,4,0
255,yes,0,0,3,0
256,stop,0,1,4,0
257,cases,0,0,5,0
258,stop,0,1,4,0
259,using,0,2,5,0
260,unnecessary,-1,4,11,1
261,think,0,1,5,0
262,let,0,1,3,0
263,discuss,0,2,7,0
264,current,0,2,7,0
265,world,0,1,5,0
266,work,1,1,4,0
267,situation,0,5,9,1
268,facts,0,1,5,0
269,figures,0,0,7,0
270,worst,-1,1,5,0
271,case,0,2,4,0
272,scenario,0,4,8,1
273,world,0,1,5,0
274,economy,0,3,7,1
275,could,0,2,5,0
276,contract,0,2,8,0
277,0,0,0,1,0
278,9,0,0,1,0
279,percent,0,2,7,0
280,2020,0,0,4,0
281,DESA,0,2,4,0
282,said,0,2,4,0
283,adding,0,2,6,0
284,world,0,1,5,0
285,economy,0,3,7,1
286,contracted,0,0,10,0
287,1,0,0,1,0
288,7,0,0,1,0
289,percent,0,2,7,0
290,global,0,2,6,0
291,financial,0,4,9,1
292,crisis,-1,2,6,0
293,2009,0,0,4,0
294,result,0,2,6,0
295,massive,0,3,7,1
296,increase,0,4,8,1
297,unemployment,0,4,12,1
298,rate,0,2,4,0
299,even,0,2,4,0
300,figure,0,3,6,1
301,start,0,1,5,0
302,come,0,2,4,0
303,regarding,0,3,9,1
304,jobless,-1,2,7,0
305,like,0,2,4,0
306,America,0,4,7,1
307,till,0,1,4,0
308,know,0,1,4,0
309,project,0,2,7,0
310,going,0,2,5,0
311,2,0,0,1,0
312,crore,0,2,5,0
313,jobless,-1,2,7,0
314,due,0,2,3,0
315,covid19,0,2,7,0
316,continue,0,4,8,1
317,till,0,1,4,0
318,3,0,0,1,0
319,moth,0,1,4,0
320,face,0,2,4,0
321,developing,0,4,10,1
322,nation,0,3,6,1
323,name,0,2,4,0
324,doping,0,2,6,0
325,nation,0,3,6,1
326,come,0,2,4,0
327,e,0,1,1,0
328,come,0,2,4,0
329,mind,0,1,4,0
330,India,0,3,5,1
